element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	2	"274.16842"	"0.00006"	"274.168546"	"0.000023"	"1000bl(Fe I)"	"5.2e+07"	C+	"9.0742936"	"13.5951452"	"3d6.(3D).4p"	"y 2P*"	"3/2"	"3d6.(3D).5s"	"2D"	"5/2"	4	6		"T6892c83"	"L18349c148"	
Fe	1	"274.20157"	"0.00002"	"274.201546"	"0.000011"	"590"	"4.11e+05"	C	"0.08728574"	"4.60759327"	"3d6.4s2"	"a 5D"	"2"	"3d7.(4F).4p"	"y 3F*"	"3"	5	7		"T5720"	"L11631"	
Fe	1	"274.22540"	"0.00002"	"274.225398"	"0.000011"	"4270"	"3.41e+07"	C+	"0.95815732"	"5.47807170"	"3d7.(4F).4s"	"a 5F"	"3"	"3d6.(3P2).4s.4p.(3P*)"	"w 5D*"	"2"	7	5		"T5720"	"L11631"	
Fe	1	"274.24052"	"0.00002"	"274.240512"	"0.000011"	"16200"	"4.70e+07"	C+	"0.08728574"	"4.60695104"	"3d6.4s2"	"a 5D"	"2"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"	5	5		"T5720"	"L11631"	
Fe	2	"274.24746"	"0.00003"	"274.247238"	"0.000018"	"2700bl(Fe II)*"	"5.0e+07"	C+	"8.9705104"	"13.4900649"	"3d6.(3D).4p"	"w 4F*"	"7/2"	"3d6.(3D).5s"	"4D"	"7/2"	8	8		"T6892c83"	"L18349c148"	
Fe	2	"274.24746"	"0.00003"	"274.247712"	"0.000014"	"2700bl(Fe II)*"	"5.e+05"	D	"8.7179023"	"13.2374489"	"3d6.(3G).4p"	"x 2G*"	"9/2"	"3d6.(3F2).4d"	"4F"	"7/2"	10	8		"T6892c83"	"L18349c148"	
Fe	2	"274.26592"	"0.00003"	"274.265936"	"0.000017"	"4000"	"1.36e+08"	B+	"8.2559890"	"12.7752353"	"3d6.(3G).4p"	"y 4H*"	"9/2"	"3d6.(3G).5s"	"f 4G"	"7/2"	10	8		"T6892c83"	"L18349c139"	
Fe	2	"274.27246"	"0.00006"	"274.27247"	"0.00003"	"1200"	"5.8e+07"	D+	"8.9532696"	"13.4724082"	"3d6.(3D).4p"	"w 4P*"	"1/2"	"3d6.(3D).5s"	"4D"	"3/2"	2	4		"T6892c83"	"L18349c139"	
Fe	2	"274.28471"	"0.00005"	"274.284756"	"0.000014"	"2300"	"4.9e+07"	C+	"8.2297382"	"12.7486745"	"3d6.(3G).4p"	"x 4F*"	"7/2"	"3d6.(3G).5s"	"f 4G"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	2	"274.319657"	"0.000013"	"274.319665"	"0.000012"	"500000"	"1.97e+08"	B+	"1.09686139"	"5.61522263"	"3d6.(5D).4s"	"a 4D"	"1/2"	"3d6.(5D).4p"	"z 4F*"	"3/2"	2	4		"T6610"	"L18349c139"	
