element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ti	3	"337.7896"	"0.0010"	"337.7903+"	"0.0016"	"2"	"7.5e+06"	D	"15.955486"	"19.624881"	"3p6.3d.4d"	"3D"	"3"	"3p6.3d.4f"	"1G*"	"4"	7	9		"T1216"	"L3593"	
Ti	1	"337.92111"	"0.00014"	"337.92109"	"0.00005"	"15+"	"6.2e+06"	C	"0.04796626"	"3.7159411"	"3d2.4s2"	"a 3F"	"4"	"3d2.(1G).4s.4p.(3P*)"	"x 3G*"	"4"	9	9		"T3499n"	"L10989"	
Ti	2	"337.99132"	"0.00003"	"337.991335"	"0.000012"	"35"	"2.12e+06"	B+	"1.24291690"	"4.91012941"	"3d2.(3P).4s"	"b 4P"	"5/2"	"3d2.(1D).4p"	"y 2D*"	"3/2"	6	4		"T7385"	"u37"	
Ti	2	"338.02766"	"0.00002"	"338.027668"	"0.000012"	"3390"	"1.37e+07"	C+	"0.04878107"	"3.71559942"	"3d2.(3F).4s"	"a 4F"	"9/2"	"3d2.(3F).4p"	"z 4G*"	"9/2"	10	10		"T7385"	"u37"	
Ti	2	"338.375844"	"0.000011"	"338.375844"	"0.000007"	"7100"	"1.39e+08"	B+	"0.00000000"	"3.66304545"	"3d2.(3F).4s"	"a 4F"	"3/2"	"3d2.(3F).4p"	"z 4G*"	"5/2"	4	6		"T7385"	"L14800"	
Ti	1	"338.56606"	"0.00014"	"338.56598"	"0.00005"	""	"5.2e+06"	C	"0.04796626"	"3.7089547"	"3d2.4s2"	"a 3F"	"4"	"3d2.(1G).4s.4p.(3P*)"	"x 3G*"	"3"	9	7		"T3499n"	"L10989"	
Ti	1	"338.59414"	"0.00014"	"338.59408"	"0.00005"	"15+"	"5.0e+07"	C	"0.04796626"	"3.7086508"	"3d2.4s2"	"a 3F"	"4"	"3d2.(3F).4s.4p.(1P*)"	"w 3D*"	"3"	9	7		"T3499n"	"L10989"	
Ti	2	"338.78334"	"0.00002"	"338.783360"	"0.000011"	"3990"	"2.81e+07"	B+	"0.02798372"	"3.68662310"	"3d2.(3F).4s"	"a 4F"	"7/2"	"3d2.(3F).4p"	"z 4G*"	"7/2"	8	8		"T7385"	"u37"	
Ti	2	"338.87514"	"0.00002"	"338.875138"	"0.000012"	"182"	"7.71e+06"	B+	"1.23686629"	"4.89451483"	"3d3"	"a 2P"	"3/2"	"3d2.(1D).4p"	"y 2D*"	"5/2"	4	6		"T7385"	"u37"	
Ti	2	"339.45721"	"0.00002"	"339.457223"	"0.000015"	"3060"	"2.69e+07"	B+	"0.01166867"	"3.66304545"	"3d2.(3F).4s"	"a 4F"	"5/2"	"3d2.(3F).4p"	"z 4G*"	"5/2"	6	6		"T7385"	"u37"	
Ti	3	"339.6432"	"0.0010"	"339.6436+"	"0.0016"	"5"	"4.7e+07"	D	"16.052156"	"19.701529"	"3p6.3d.4d"	"3G"	"5"	"3p6.3d.4f"	"3G*"	"5"	11	11		"T1216"	"L3593"	
