,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
77488,678.0019,1.828184,31490000.0,68.0,Er,I,2.761061,3.0,4.589226,4.0,MC,1.0,9.0
77499,678.0753,1.827986,372700.0,68.0,Er,I,0.8627229999999999,5.0,2.690691,6.0,MC,1.0,13.0
77552,678.7906,1.8260599999999998,17910000.0,68.0,Er,I,2.761061,3.0,4.587102,4.0,MC,1.0,9.0
77582,679.0921,1.8252490000000001,12830000.0,68.0,Er,I,2.1272349999999998,7.0,3.9524660000000003,6.0,MC,1.0,13.0
77620,679.697,1.823625,31340.0,68.01,Er,II,0.8461639999999999,7.5,2.669771,7.5,MC,2.0,16.0
77801,682.5441,1.8160180000000001,69220000.0,68.0,Er,I,3.006139,6.0,4.822139,5.0,MC,1.0,11.0
77806,682.5983,1.8158740000000002,6706000.0,68.0,Er,I,2.1168810000000002,6.0,3.9327370000000004,7.0,MC,1.0,15.0
77886,683.5896,1.8132400000000002,31790000.0,68.0,Er,I,3.006139,6.0,4.819361,6.0,MC,1.0,13.0
77977,684.8102,1.810009,26350000.0,68.0,Er,I,2.1508599999999998,5.0,3.9608510000000003,6.0,MC,1.0,13.0
78036,685.7239,1.8075970000000001,570800.0,68.0,Er,I,1.432968,8.0,3.2405470000000003,7.0,MC,1.0,15.0
78087,686.5126,1.80552,16880000.0,68.0,Er,I,2.1272349999999998,7.0,3.9327370000000004,7.0,MC,1.0,15.0
78128,687.3667,1.803277,57030000.0,68.0,Er,I,3.01888,4.0,4.822139,5.0,MC,1.0,11.0
78139,687.4769,1.802988,795500.0,68.0,Er,I,1.432968,8.0,3.235938,9.0,MC,1.0,19.0
78173,687.9975,1.8016240000000001,10020000.0,68.0,Er,I,2.1508599999999998,5.0,3.9524660000000003,6.0,MC,1.0,13.0
78201,688.4093,1.800546,19810000.0,68.0,Er,I,2.772491,4.0,4.573019,5.0,MC,1.0,11.0
78246,689.2363,1.798385,3053000.0,68.0,Er,I,2.1508599999999998,5.0,3.9492279999999997,5.0,MC,1.0,11.0
78270,689.7487,1.7970490000000001,1916000.0,68.01,Er,II,2.4676709999999997,3.5,4.264702,4.5,MC,2.0,10.0
78342,690.8236,1.7942529999999999,689000.0,68.0,Er,I,1.4629860000000001,6.0,3.257221,6.0,MC,1.0,13.0
78448,692.5942,1.789666,275100.0,68.0,Er,I,0.8627229999999999,5.0,2.652371,5.0,MC,1.0,11.0
78452,692.6284,1.789578,10880000.0,68.0,Er,I,2.783459,5.0,4.573019,5.0,MC,1.0,11.0
78516,693.8375,1.786459,5349000.0,68.0,Er,I,2.1272349999999998,7.0,3.913676,7.0,MC,1.0,15.0
78553,694.4942,1.78477,399400.0,68.01,Er,II,2.308275,7.5,4.093026999999999,6.5,MC,2.0,14.0
78593,695.1908,1.782982,1060000.0,68.0,Er,I,1.473863,7.0,3.2568259999999998,8.0,MC,1.0,17.0
78695,697.3037,1.777579,580700.0,68.0,Er,I,1.4629860000000001,6.0,3.2405470000000003,7.0,MC,1.0,15.0
78795,698.9338,1.7734330000000003,418700.0,68.0,Er,I,1.432968,8.0,3.206384,7.0,MC,1.0,15.0
78875,700.1444,1.7703669999999998,702100.0,68.0,Er,I,1.159265,8.0,2.929615,7.0,MC,1.0,15.0
79173,705.8567,1.75604,463500.0,68.0,Er,I,1.309015,9.0,3.065037,8.0,MC,1.0,17.0
79210,706.5051,1.7544279999999999,4664000.0,68.0,Er,I,2.20644,7.0,3.9608510000000003,6.0,MC,1.0,13.0
79241,707.0963,1.752961,1581000.0,68.01,Er,II,2.669771,7.5,4.422715,6.5,MC,2.0,14.0
79422,710.1301,1.745473,1133000.0,68.0,Er,I,1.413568,5.0,3.159023,6.0,MC,1.0,13.0
79473,710.968,1.743416,486500.0,68.0,Er,I,1.4629860000000001,6.0,3.206384,7.0,MC,1.0,15.0
79773,716.189,1.730706,103600.0,68.0,Er,I,0.8627229999999999,5.0,2.593412,5.0,MC,1.0,11.0
80728,732.9735,1.691075,858200.0,68.01,Er,II,2.34195,5.5,4.033008000000001,6.5,MC,2.0,14.0
80852,735.5383,1.6851779999999998,1174000.0,68.0,Er,I,1.473863,7.0,3.159023,6.0,MC,1.0,13.0
80861,735.6386,1.684948,739900.0,68.0,Er,I,1.413568,5.0,3.0984990000000003,5.0,MC,1.0,11.0
81210,742.8663,1.668555,76000000.0,68.0,Er,I,3.157074,3.0,4.8256120000000005,4.0,MC,1.0,9.0
81364,745.9538,1.6616490000000002,28780000.0,68.0,Er,I,2.332964,4.0,3.994596,5.0,MC,1.0,11.0
81370,746.0402,1.661456,3326000.0,68.0,Er,I,2.371229,7.0,4.032669,8.0,MC,1.0,17.0
81409,746.9457,1.6594419999999999,40110000.0,68.0,Er,I,2.2733119999999998,8.0,3.9327370000000004,7.0,MC,1.0,15.0
81729,753.2311,1.6455950000000001,64280000.0,68.0,Er,I,3.1737830000000002,7.0,4.819361,6.0,MC,1.0,13.0
81764,754.0149,1.6438840000000001,20000000.0,68.0,Er,I,2.9614130000000003,5.0,4.6052800000000005,3.0,MC,1.0,7.0
81837,755.6251,1.640381,8733000.0,68.0,Er,I,2.2733119999999998,8.0,3.913676,7.0,MC,1.0,15.0
82017,759.0479,1.632984,2660000.0,68.0,Er,I,2.361628,4.0,3.994596,5.0,MC,1.0,11.0
82053,759.7297,1.631519,27750000.0,68.0,Er,I,2.9577240000000002,5.0,4.589226,4.0,MC,1.0,9.0
82111,760.7201,1.629394,15070000.0,68.0,Er,I,2.9577240000000002,5.0,4.587102,4.0,MC,1.0,9.0
82221,762.3431,1.625926,15110000.0,68.0,Er,I,2.961193,4.0,4.587102,4.0,MC,1.0,9.0
82322,764.565,1.6212010000000001,54200000.0,68.0,Er,I,2.984096,3.0,4.6052800000000005,3.0,MC,1.0,7.0
