element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Pr	2	"397.116"	"397.1137+"	"500*"	"1.90e+07"	C+	"0.421944"	"3.543194"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"6"	"4f3.(4I*).6p?"	"3I?"	"7"	13	15		"T8137"	"L3475"	
Pr	2	"397.214"	"397.2136+"	"620c"	"1.38e+07"	B+	"0.054795"	"3.175260"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	""	""	"6"	11	13		"T8137"	"L3475"	
Pr	2	"398.968"	"398.9682+"	"1300c"	"2.01e+07"	B	"0.054795"	"3.161538"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	"4f3.(4I*).6p?"	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"399.479"	"399.4791+"	"1600"	"4.4e+07"	B	"0.054795"	"3.157564"	"4f3.(4I*<9/2>).6s<1/2>"	"(9/2,1/2)*"	"5"	""	""	"4"	11	9		"T8137"	"L3475"	
Pr	2	"399.704"	"399.7040+"	"560c"	"1.71e+07"	B	"0.371749"	"3.472773"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	"4f3.(4I*).6p?"	""	"7"	15	15		"T8137"	"L3475"	
Pr	2	"400.017"	"400.0173+"	"620c"	"1.15e+07"	B	"0.204451"	"3.303046"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	""	""	"5"	13	11		"T8137"	"L3475"	
Pr	2	"400.470"	"400.4702+"	"730"	"2.13e+07"	B+	"0.216194"	"3.311284"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	""	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"401.539"	"401.5391+"	"730"	"1.64e+07"	B+	"0.216194"	"3.303046"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"5"	""	""	"5"	11	11		"T8137"	"L3475"	
Pr	2	"403.175"	"403.1753+"	"730c"	"1.45e+07"	B	"0.204451"	"3.278776"	"4f3.(4I*<11/2>).6s<1/2>"	"(11/2,1/2)*"	"6"	""	""	"7"	13	15		"T8137"	"L3475"	
Pr	2	"403.383"	"403.3830+"	"960"	"2.15e+07"	B+	"0.371749"	"3.444491"	"4f3.(4I*<13/2>).6s<1/2>"	"(13/2,1/2)*"	"7"	""	""	"8"	15	17		"T8137"	"L3475"	
