element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Tm	1	"448.8983"	"0.0005"	"448.8983+"	"45"	"1.16e+06"	C+	"2.3375761"	"5.0987676"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	""	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"449.2001"	"0.0005"	"449.2003+"	"45"	"1.71e+06"	B	"2.3375761"	"5.0969115"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"449.2270"	"0.0005"	"449.2269+"	"44"	"5.6e+05"	B	"2.1641216"	"4.9232932"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"13/2"	"4f12.5d.6s.6p"	"*"	"11/2"	14	12		"T6708"	"L2006"	
Tm	1	"449.7070"	"0.0005"	"449.7070+"	"11"	"4.3e+05"	C+	"2.1024008"	"4.8586274"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[5/2]*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"449.9039"	"0.0005"	"449.9038+"	"23"	"7.2e+05"	C	"2.4135586"	"5.1685794"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"13/2"	"4f12.5d.6s.6p"	"*"	"11/2"	14	12		"T6708"	"L2006"	
Tm	1	""	""	"450.7129+"	""	"4.6e+05"	C+	"1.9326423"	"4.6827173"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	""	
Tm	1	"451.6684"	"0.0005"	"451.6684+"	"91"	"2.39e+06"	B	"2.3545103"	"5.0987676"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	""	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	""	""	"451.9649+"	""	"6.9e+06"	B+	"2.1503043"	"4.8927614"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"7/2"	8	8		"T6708"	""	
Tm	1	"451.9734"	"0.0005"	"451.9741+"	"45"	"3.8e+06"	B+	"2.3545103"	"5.0969115"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"452.4821"	"0.0005"	"452.4821+"	"410"	"3.04e+06"	B+	"1.8933629"	"4.632686"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"13/2"	16	14		"T6708"	"L2006"	
Tm	1	"452.6043"	"0.0005"	"452.6049+"	"68"	"1.50e+06"	C+	"2.3545103"	"5.0930895"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	"4f13.(2F*<7/2>).6s.8s.(3S<1>)"	"(7/2,1)*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"453.2150"	"0.0005"	"453.2155+"	"800"	"6.1e+06"	B+	"1.9326423"	"4.6675322"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"13/2"	12	14		"T6708"	"L2006,L3475"	
Tm	1	"454.3825"	"0.0005"	"454.3818+"	"5"	"2.7e+05"	C+	"2.3375761"	"5.0654463"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"454.8105"	"0.0005"	"454.8103+"	"100"	"7.5e+05"	B+	"1.8933629"	"4.618663"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.(3H<6>).5d.6s.6p.(4D*<7/2>)"	"*"	"17/2"	16	18		"T6708"	"L2006"	
Tm	1	"454.8597"	"0.0005"	"454.8597+"	"1100"	"2.26e+07"	B+	"2.1503043"	"4.8753084"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"455.7633"	"0.0005"	"455.7632+"	"390"	"1.18e+06"	B+	"1.6266243"	"4.3462265"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"456.3642"	"0.0005"	"456.3635+"	"44"	"1.42e+06"	C+	"2.2010461"	"4.9170710"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"5/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"5/2"	6	6		"T6708"	"L2006"	
Tm	1	"456.4676"	"0.0005"	"456.4678+"	"800"	"1.66e+07"	B+	"2.1503043"	"4.8657083"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"456.7329"	"0.0005"	"456.7327+"	"6"	"5.5e+04"	C	"1.8933629"	"4.607192"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"15/2"	16	16		"T6708"	"L2006"	
Tm	1	""	""	"457.1984+"	""	"6.1e+05"	C+	"2.1838154"	"4.8948804"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[9/2]*"	"11/2"	10	12		"T6708"	""	
Tm	1	"457.2197"	"0.0005"	"457.2202+"	"11"	"6.4e+05"	B	"2.3545103"	"5.0654463"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"457.5322"	"0.0005"	"457.5321+"	"66"	"4.1e+06"	C+	"2.2010461"	"4.9101341"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"5/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[3/2]*"	"3/2"	6	4		"T6708"	"L2006"	
Tm	1	"457.5555"	"0.0005"	"457.5560+"	"44"	"1.54e+06"	B	"2.1838154"	"4.8927614"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"457.6609"	"0.0005"	"457.6613+"	"170"	"3.7e+06"	B+	"2.1503043"	"4.8586274"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[5/2]*"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"458.2842"	"0.0005"	"458.2842+"	"170"	"6.9e+05"	B+	"1.0874955"	"3.792137"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<3>).5d<3/2>.6s2"	""	"3/2"	6	4		"T6708"	"L2006"	
Tm	1	"459.0649"	"0.0005"	"459.0647+"	"83"	"6.9e+05"	B+	"1.9326423"	"4.632686"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"13/2"	12	14		"T6708"	"L2006"	
Tm	1	"459.4979"	"0.0005"	"459.4981+"	"9"	"1.9e+05"	C	"2.0757728"	"4.7732696"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"459.9017"	"0.0005"	"459.9017+"	"2700"	"5.2e+05"	B+	"0.0000000"	"2.6951295"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<4>).5d<3/2>.6s2"	"(4,3/2)"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"460.4850"	"0.0005"	"460.4851+"	"400*"	"8.8e+06"	B+	"2.2010461"	"4.8927614"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"5/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"7/2"	6	8		"T6708"	"L2006,L3475"	
Tm	1	"460.5231"	"0.0005"	"460.5231+"	"88"	"1.39e+06"	B+	"2.1838154"	"4.8753084"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[7/2]*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"460.9354"	"0.0005"	"460.9348+"	"100"	"1.15e+06"	C+	"1.9326423"	"4.6217314"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"461.3967"	"0.0005"	"461.3965+"	"500"	"2.08e+07"	B+	"2.2010461"	"4.887445"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"5/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[5/2]*"	"3/2"	6	4		"T6708"	"L2006,L3475"	
Tm	1	"461.4696"	"0.0005"	"461.4695+"	"23"	"5.7e+05"	C+	"2.3375761"	"5.0235497"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"462.1716"	"0.0005"	"462.1716+"	"400"	"6.9e+06"	B+	"2.1838154"	"4.8657083"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"462.6968"	"0.0005"	"462.6968+"	"400"	"8.9e+06"	B	"2.1838154"	"4.8626646"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[11/2]*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"463.3960"	"0.0005"	"463.3951+"	"670"	"9.9e+06"	B+	"2.1838154"	"4.8586274"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[5/2]*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"464.0796"	"0.0005"	"464.0793+"	"110"	"1.69e+06"	B+	"2.1024008"	"4.7732696"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"464.3125"	"0.0005"	"464.3128+"	"950"	"2.00e+06"	B+	"1.0874955"	"3.757021"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3H<4>).5d<5/2>.6s2"	""	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	1	"466.670"	"0.003"	"466.6706+"	"350bl(Tm II)"	"1.11e+06"	B	"2.1641216"	"4.8201598"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"13/2"	"4f12.5d.6s.6p"	"*"	"11/2"	14	12		"T6708"	"L3475"	
Tm	1	"467.1214"	"0.0005"	"467.1217+"	"22"	"2.03e+05"	B	"2.0403972"	"4.693871"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"17/2"	"4f12.(3H<6>).5d.6s.6p.(4D*<7/2>)"	"(6,7/2)*"	"15/2"	18	16		"T6708"	"L2006"	
Tm	1	"467.5312"	"0.0005"	"467.5321+"	"800"	"7.8e+06"	B+	"1.8933629"	"4.5445074"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<3/2>)"	"(6,3/2)*"	"15/2"	16	16		"T6708"	"L2006,L3475"	
Tm	1	"467.6878"	"0.0005"	"467.6880+"	"12"	"5.2e+05"	C	"2.4485073"	"5.0987676"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"9/2"	""	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	""	""	"468.0158+"	""	"7.5e+05"	B	"2.4485073"	"5.0969115"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	""	
Tm	1	"468.1320"	"0.0005"	"468.1317+"	"7"	"4.8e+05"	C	"2.4491628"	"5.0969115"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"468.1920"	"0.0005"	"468.1921+"	"1600"	"3.45e+06"	B+	"1.0874955"	"3.734902"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3H<4>).5d<5/2>.6s2"	""	"7/2"	6	8		"T6708"	"L2006,L3475"	
Tm	1	"468.5114"	"0.0005"	"468.5110+"	"700"	"3.33e+06"	B+	"1.6266243"	"4.2722293"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"468.6297"	"0.0005"	"468.6297+"	"5"	"3.3e+05"	D+	"2.4485073"	"5.0934425"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"468.6909"	"0.0005"	"468.6922+"	"47"	"2.5e+06"	C+	"2.4485073"	"5.0930895"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"9/2"	"4f13.(2F*<7/2>).6s.8s.(3S<1>)"	"(7/2,1)*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"469.1111"	"0.0005"	"469.1113+"	"1200"	"3.53e+06"	B+	"1.0874955"	"3.729715"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(3F<2>).5d<3/2>.6s2"	""	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	1	"470.1565"	"0.0005"	"470.1568+"	"670"	"5.2e+06"	B+	"2.1838154"	"4.8201598"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"471.1643"	"0.0005"	"471.1641+"	"5"	"1.5e+05"	C	"2.3545103"	"4.9852185"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"11/2"	"4f12.(3F<3>).6s2.6p<3/2>"	"(3,3/2)*"	"9/2"	12	10		"T6708"	"L2006"	
Tm	1	"472.4260"	"0.0005"	"472.4263+"	"1100"	"4.21e+05"	B+	"0.0000000"	"2.6236793"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<4>).5d<3/2>.6s2"	"(4,3/2)"	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"472.5548"	"0.0005"	"472.5549+"	"90"	"1.36e+06"	B+	"2.1503043"	"4.7732696"	"4f13.(2F*<7/2>).6s.6p.(3P*<1>)"	"(7/2,1)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"473.3335"	"0.0005"	"473.3337+"	"6800"	"2.00e+06"	B+	"0.0000000"	"2.6186499"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<4>).5d<3/2>.6s2"	"(4,3/2)"	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"475.4589"	"0.0005"	"475.4591+"	"67"	"1.16e+06"	C+	"2.0757728"	"4.6827173"	"4f13.(2F*<7/2>).6s.6p.(3P*<0>)"	"(7/2,0)"	"7/2"	"4f12.5d.6s.6p"	"*"	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"475.9905"	"0.0005"	"475.9908+"	"700"	"5.6e+06"	B+	"1.8933629"	"4.497395"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.(3H<6>).5d.6s.6p.(4F*<7/2>)"	"*"	"15/2"	16	16		"T6708"	"L2006,L3475"	
Tm	1	"476.6965"	"0.0005"	"476.6961+"	"5"	"7.1e+05"	C+	"2.6236793"	"5.2238588"	"4f12.(3F<4>).5d<3/2>.6s2"	"(4,3/2)"	"5/2"	"4f12.5d.6s.6p"	"*"	"7/2"	6	8		"T6708"	"L2006"	
Tm	1	"477.1340"	"0.0005"	"477.1337+"	"4"	"5.1e+04"	C+	"1.8933629"	"4.4911575"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"13/2"	16	14		"T6708"	"L2006"	
Tm	1	"479.5343"	"0.0005"	"479.5338+"	"24"	"1.3e+06"	D+	"2.4485073"	"5.0333000"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"480.7477"	"0.0005"	"480.7478+"	"270*"	"1.83e+06"	B+	"2.0403972"	"4.618663"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"17/2"	"4f12.(3H<6>).5d.6s.6p.(4D*<7/2>)"	"*"	"17/2"	18	18		"T6708"	"L2006,L3475"	
Tm	1	"480.8679"	"0.0005"	"480.8679+"	"350"	"3.8e+06"	B+	"1.9326423"	"4.5102641"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006,L3475"	
Tm	1	"481.3496"	"0.0005"	"481.3496+"	"350"	"2.68e+06"	B	"2.4485073"	"5.0235497"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"482.8966"	"0.0005"	"482.8963+"	"270"	"1.72e+06"	B+	"2.0403972"	"4.607192"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"17/2"	"4f12.5d.6s.6p"	"*"	"15/2"	18	16		"T6708"	"L2006,L3475"	
Tm	1	"483.5754"	"0.0005"	"483.5749+"	"350"	"1.58e+06"	B+	"1.6266243"	"4.1898171"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.(3H<6>).5d.6s.6p.(4F*<5/2>)"	"(6,5/2)*"	"11/2"	10	12		"T6708"	"L2006,L3475"	
Tm	1	"484.4591"	"0.0005"	"484.4590+"	"110"	"1.44e+06"	B+	"1.9326423"	"4.4911575"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"13/2"	12	14		"T6708"	"L2006"	
Tm	1	"484.6887"	"0.0005"	"484.6884+"	"97"	"2.48e+06"	B+	"2.3375761"	"4.8948804"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"11/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[9/2]*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"485.1755"	"0.0005"	"485.1757+"	"270D"	"4.00e+07"	B+	"2.3720961"	"4.926832"	"4f13.(2F*<7/2>).6s.6p.(3P*<2>)"	"(7/2,2)"	"3/2"	"4f13.(2F*<7/2>).6s.6d.(3D)"	"3[3/2]*"	"1/2"	4	2		"T6708"	"L2006,L3475"	
