element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
C	3	""	""	"835.786"	"0.010"	""	"2.98e+06"	B	"39.854727"	"41.337764"	"1s2.2s.4d"	"3D"	"3"	"1s2.2p.(2P*).3d"	"3F*"	"3"	7	7		"T5633LS"	""	
C	3	""	""	"835.872"	"0.010"	""	"4.17e+06"	B	"39.851837"	"41.334721"	"1s2.2s.4d"	"3D"	"2"	"1s2.2p.(2P*).3d"	"3F*"	"2"	5	5		"T5633LS"	""	
C	3	""	""	"836.796"	"0.010"	""	"3.16e+04"	B	"39.401746"	"40.882992"	"1s2.2s.4p"	"3P*"	"1"	"1s2.2p.(2P*).3p"	"3P"	"2"	3	5		"T5633LS"	""	
C	3	""	""	"837.132"	"0.010"	""	"9.46e+04"	B	"39.402339"	"40.882992"	"1s2.2s.4p"	"3P*"	"2"	"1s2.2p.(2P*).3p"	"3P"	"2"	5	5		"T5633LS"	""	
C	3	""	""	"837.504"	"0.010"	""	"1.17e+05"	B	"39.854727"	"41.334721"	"1s2.2s.4d"	"3D"	"3"	"1s2.2p.(2P*).3d"	"3F*"	"2"	7	5		"T5633LS"	""	
C	4	""	""	"837.922"	"0.010"	""	"2.12e+07"	A	"58.36866"	"59.84792"	"1s2.6p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"	2	2		"T5118LS"	""	
C	4	""	""	"838.196"	"0.010"	""	"4.23e+07"	A	"58.36914"	"59.84792"	"1s2.6p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"	4	2		"T5118LS"	""	
C	3	""	""	"839.244"	"0.010"	""	"4.17e+04"	B	"39.401467"	"40.878392"	"1s2.2s.4p"	"3P*"	"0"	"1s2.2p.(2P*).3p"	"3P"	"1"	1	3		"T5633LS"	""	
C	3	""	""	"839.403"	"0.010"	""	"3.13e+04"	B	"39.401746"	"40.878392"	"1s2.2s.4p"	"3P*"	"1"	"1s2.2p.(2P*).3p"	"3P"	"1"	3	3		"T5633LS"	""	
C	3	""	""	"839.740"	"0.010"	""	"5.21e+04"	B	"39.402339"	"40.878392"	"1s2.2s.4p"	"3P*"	"2"	"1s2.2p.(2P*).3p"	"3P"	"1"	5	3		"T5633LS"	""	
C	3	""	""	"840.892"	"0.010"	""	"1.25e+05"	B	"39.401746"	"40.875778"	"1s2.2s.4p"	"3P*"	"1"	"1s2.2p.(2P*).3p"	"3P"	"0"	3	1		"T5633LS"	""	
C	5	""	""	"842.072"	"0.010"	""	"6.898e+06"	AA	"352.06228"	"353.5342"	"1s.3s"	"3S"	"1"	"1s.3p"	"3P*"	"2"	3	5		"T5997LS"	""	
C	5	""	""	"844.812"	"0.010"	""	"6.832e+06"	AA	"352.06228"	"353.52947"	"1s.3s"	"3S"	"1"	"1s.3p"	"3P*"	"0"	3	1		"T5997LS"	""	
C	5	""	""	"844.919"	"0.010"	""	"6.829e+06"	AA	"352.06228"	"353.5293"	"1s.3s"	"3S"	"1"	"1s.3p"	"3P*"	"1"	3	3		"T5997LS"	""	
C	3	"850.032"	"0.010"	"850.032"	"0.010"	"300"	"1.01e+07"	B	"30.645207"	"32.103388"	"1s2.2s.3s"	"1S"	"0"	"1s2.2s.3p"	"1P*"	"1"	1	3		"T5633"	"L1113"	
C	3	""	""	"858.208"	"0.010"	""	"4.67e+03"	C	"44.491732"	"45.9360"	"1s2.2s.6f"	"3F*"	"2"	"1s2.2s.8d"	"3D"	"3"	5	7		"T5633LS"	""	
C	3	""	""	"858.208"	"0.010"	""	"2.32e+05"	C+	"44.491732"	"45.9360"	"1s2.2s.6f"	"3F*"	"2"	"1s2.2s.8d"	"3D"	"2"	5	5		"T5633LS"	""	
C	3	""	""	"858.208"	"0.010"	""	"2.08e+06"	C+	"44.491732"	"45.9360"	"1s2.2s.6f"	"3F*"	"2"	"1s2.2s.8d"	"3D"	"1"	5	3		"T5633LS"	""	
C	3	""	""	"858.231"	"0.010"	""	"1.66e+05"	C+	"44.491769"	"45.9360"	"1s2.2s.6f"	"3F*"	"3"	"1s2.2s.8d"	"3D"	"3"	7	7		"T5633LS"	""	
C	3	""	""	"858.231"	"0.010"	""	"1.85e+06"	C+	"44.491769"	"45.9360"	"1s2.2s.6f"	"3F*"	"3"	"1s2.2s.8d"	"3D"	"2"	7	5		"T5633LS"	""	
C	3	""	""	"858.262"	"0.010"	""	"1.91e+06"	C+	"44.491821"	"45.9360"	"1s2.2s.6f"	"3F*"	"4"	"1s2.2s.8d"	"3D"	"3"	9	7		"T5633LS"	""	
C	3	""	""	"865.214"	"0.010"	""	"1.72e+05"	B	"42.836115"	"44.268711"	"1s2.2s.5d"	"3D"	"1"	"1s2.2s.6p"	"3P*"	"2"	3	5		"T5633LS"	""	
C	3	""	""	"865.225"	"0.010"	""	"2.58e+06"	B	"42.836134"	"44.268711"	"1s2.2s.5d"	"3D"	"2"	"1s2.2s.6p"	"3P*"	"2"	5	5		"T5633LS"	""	
C	3	""	""	"865.257"	"0.010"	""	"1.45e+07"	B	"42.836187"	"44.268711"	"1s2.2s.5d"	"3D"	"3"	"1s2.2s.6p"	"3P*"	"2"	7	5		"T5633LS"	""	
C	3	""	""	"865.293"	"0.010"	""	"4.30e+06"	B	"42.836115"	"44.268579"	"1s2.2s.5d"	"3D"	"1"	"1s2.2s.6p"	"3P*"	"1"	3	3		"T5633LS"	""	
C	3	""	""	"865.305"	"0.010"	""	"1.29e+07"	B	"42.836134"	"44.268579"	"1s2.2s.5d"	"3D"	"2"	"1s2.2s.6p"	"3P*"	"1"	5	3		"T5633LS"	""	
C	3	""	""	"865.353"	"0.010"	""	"1.72e+07"	B	"42.836115"	"44.268481"	"1s2.2s.5d"	"3D"	"1"	"1s2.2s.6p"	"3P*"	"0"	3	1		"T5633LS"	""	
C	2	""	""	"868.252"	"0.010"	""	"4.15e+06"	B	"19.494540"	"20.922123"	"2s2.4s"	"2S"	"1/2"	"2p3"	"2P*"	"3/2"	2	4		"T5109LS"	""	
C	2	""	""	"869.670"	"0.010"	""	"4.13e+06"	B	"19.494540"	"20.919796"	"2s2.4s"	"2S"	"1/2"	"2p3"	"2P*"	"1/2"	2	2		"T5109LS"	""	
C	1	"875.3116"	"0.0015"	"875.30812"	"0.00005"	"26000"	"5.e+05"	D	"9.00258381"	"10.41865840"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.4d"	"1P*"	"1"	5	3		"T5520,T6070"	"L9405c184"	
C	1	"887.3390"	"0.0014"	"887.3380"	"0.0004"	"43000"	"2.05e+06"	B	"9.00258381"	"10.3994604"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.5s"	"1P*"	"1"	5	3		"T5520,T6070"	"L17684"	
C	1	""	""	"891.86177"	"0.00006"	""	"1.1e+05"	C	"9.00258381"	"10.39237505"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.4d"	"3D*"	"1"	5	3		"T6070"	""	
C	3	""	""	"893.165"	"0.010"	""	"6.74e+06"	B	"44.477215"	"45.8650"	"1s2.2s.6d"	"1D"	"2"	"1s2.2s.8p"	"1P*"	"1"	5	3		"T5633"	""	
C	3	""	""	"894.257"	"0.010"	""	"6.34e+05"	B	"45.8650"	"47.25105"	"1s2.2s.8p"	"1P*"	"1"	"1s2.2p.(2P*).4p"	"1P"	"1"	3	3		"T5633"	""	
C	1	""	""	"897.28249"	"0.00004"	""	"6.7e+04"	C	"9.00258381"	"10.38397899"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.5s"	"3P*"	"1"	5	3		"T6070"	""	
