element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
In	2	"267.4797"	"0.0014"	"267.4810"	"0.0006"	"85"	"3.4e+06"	D+	"12.668047"	"17.301923"	"5s.5d"	"3D"	"2"	"5s.6f"	"3F*"	"2"	5	5		"T7081"	"L3548c127"	
In	2	"267.8201"	"0.0005"	"267.82098"	"0.00022"	"190"	"2.2e+06"	D+	"13.3484744"	"17.976468"	"5s.6p"	"3P*"	"0"	"5s.11s"	"3S"	"1"	1	3		"T9131"	"L3548c127"	
In	2	"268.3118"	"0.0014"	"268.3120"	"0.0009"	"3400"	"2.2e+07"	C+	"12.6846246"	"17.304148"	"5s.5d"	"3D"	"3"	"5s.6f"	"3F*"	"4"	7	9		"T7081"	"L3548c127"	
In	2	"268.4158"	"0.0014"	"268.4174"	"0.0004"	"200"	"2.4e+06"	D+	"12.6846246"	"17.302336"	"5s.5d"	"3D"	"3"	"5s.6f"	"3F*"	"3"	7	7		"T7081"	"L3548c127"	
In	2	""	""	"268.4414"	"0.0006"	""	"1.1e+05"	D+	"12.6846246"	"17.301923"	"5s.5d"	"3D"	"3"	"5s.6f"	"3F*"	"2"	7	5		"T9131"	""	
In	2	"269.1132"	"0.0014"	"269.11362"	"0.00022"	"580"	"6.e+06"	D+	"13.3707029"	"17.976468"	"5s.6p"	"3P*"	"1"	"5s.11s"	"3S"	"1"	3	3		"T9131"	"L3548c127"	
In	2	"270.4484"	"0.0015"	"270.4489"	"0.0003"	"570"	"1.3e+07"	D+	"13.4436484"	"18.026675"	"5s.6p"	"3P*"	"2"	"5s.10d"	"3D"	"3"	5	7		"T9131"	"L3548c127"	
In	2	"270.5011"	"0.0015"	"270.5019"	"0.0004"	"140"	"3.3e+06"	D+	"13.4436484"	"18.025777"	"5s.6p"	"3P*"	"2"	"5s.10d"	"3D"	"2"	5	5		"T9131"	"L3548c127"	
In	2	""	""	"270.5363"	"0.0003"	""	"3.6e+05"	D+	"13.4436484"	"18.025193"	"5s.6p"	"3P*"	"2"	"5s.10d"	"3D"	"1"	5	3		"T9131"	""	
In	1	"271.0265"	"0.0010"	"271.02683"	"0.00010"	"1600"	"2.72e+07"	B	"0.2743273"	"4.847581"	"5s2.5p"	"2P*"	"3/2"	"5s2.6d"	"2D"	"5/2"	4	6		"T7227"	"L3547"	
In	1	"271.3936"	"0.0010"	"271.39363"	"0.00010"	"300"	"4.63e+06"	C+	"0.2743273"	"4.841401"	"5s2.5p"	"2P*"	"3/2"	"5s2.6d"	"2D"	"3/2"	4	4		"T7227"	"L3547"	
