element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
He	1	""	""	"884.916163"	"0.000004"	""	"1.2792e+05"	AAA	"[23.0070761918]"	"[24.40777570227]"	"1s.3p"	"3P*"	"1"	"1s.9s"	"3S"	"1"	3	3		"T8636c73"	""	
He	1	""	""	"884.937363"	"0.000004"	""	"4.2641e+04"	AAA	"[23.0071097475]"	"[24.40777570227]"	"1s.3p"	"3P*"	"0"	"1s.9s"	"3S"	"1"	1	3		"T8636c73"	""	
He	1	""	""	"886.366129"	"0.000004"	""	"1.442e+00"	AA	"[19.81961484203]"	"[21.2180230218]"	"1s.2s"	"3S"	"1"	"1s.2p"	"1P*"	"1"	3	3		"T8636c73"	""	
He	1	""	""	"891.477170"	"0.000005"	""	"3.8260e+05"	AAA	"[22.920317682]"	"[24.31070850185]"	"1s.3s"	"1S"	"0"	"1s.7p"	"1P*"	"1"	1	3		"T8636c73"	""	
He	1	""	""	"899.696607"	"0.000004"	""	"8.857e+03"	AA	"[23.07365102990]"	"[24.4513395841480]"	"1s.3d"	"3D"	"3"	"1s.10f"	"1F*"	"3"	7	7		"T8636c73"	""	
He	1	""	""	"899.696680"	"0.000004"	""	"1.6007e+03"	AAA	"[23.07365102990]"	"[24.4513394726070]"	"1s.3d"	"3D"	"3"	"1s.10f"	"3F*"	"2"	7	5		"T8636c73"	""	
He	1	""	""	"899.696724"	"0.000004"	""	"3.6017e+05"	AAA	"[23.07365102990]"	"[24.4513394043085]"	"1s.3d"	"3D"	"3"	"1s.10f"	"3F*"	"4"	7	9		"T8636c73"	""	
He	1	""	""	"899.696748"	"0.000004"	""	"3.1161e+04"	AAA	"[23.07365102990]"	"[24.4513393678505]"	"1s.3d"	"3D"	"3"	"1s.10f"	"3F*"	"3"	7	7		"T8636c73"	""	
He	1	""	""	"899.696810"	"0.000004"	""	"6.651e+04"	AA	"[23.07365134140]"	"[24.4513395841480]"	"1s.3d"	"3D"	"2"	"1s.10f"	"1F*"	"3"	5	7		"T8636c73"	""	
He	1	""	""	"899.696883"	"0.000004"	""	"5.6012e+04"	AAA	"[23.07365134140]"	"[24.4513394726070]"	"1s.3d"	"3D"	"2"	"1s.10f"	"3F*"	"2"	5	5		"T8636c73"	""	
He	1	""	""	"899.696951"	"0.000004"	""	"2.5364e+05"	AAA	"[23.07365134140]"	"[24.4513393678505]"	"1s.3d"	"3D"	"2"	"1s.10f"	"3F*"	"3"	5	7		"T8636c73"	""	
He	1	""	""	"899.700462"	"0.000004"	""	"3.0254e+05"	AAA	"[23.07365682165]"	"[24.4513394726070]"	"1s.3d"	"3D"	"1"	"1s.10f"	"3F*"	"2"	3	5		"T8636c73"	""	
He	1	""	""	"899.752048"	"0.000004"	""	"1.2389e+04"	AAA	"[23.07407511941]"	"[24.45167878250]"	"1s.3d"	"1D"	"2"	"1s.10p"	"1P*"	"1"	5	3		"T8636c73"	""	
He	1	""	""	"899.973644"	"0.000005"	""	"2.8406e+05"	AAA	"[23.07407511941]"	"[24.4513395841480]"	"1s.3d"	"1D"	"2"	"1s.10f"	"1F*"	"3"	5	7		"T8636c73"	""	
He	1	""	""	"899.973785"	"0.000005"	""	"7.516e+04"	AA	"[23.07407511941]"	"[24.4513393678505]"	"1s.3d"	"1D"	"2"	"1s.10f"	"3F*"	"3"	5	7		"T8636c73"	""	
