element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ar	1	""	""	"367.0670"	"0.0010"	""	"3.1e+04"	D	"11.82807116"	"15.2048089"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).6p"	"2[3/2]"	"2"	3	5		"T1086n"	""	
Ar	2	"367.10045"	"0.00003"	"367.100424"	"0.000008"	"19"	"7.1e+07"	D	"21.351799846"	"24.72823017"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(1D).4d"	"2P"	"1/2"	4	2		"T1240"	"L11520"	
Ar	1	""	""	"367.5235"	"0.0010"	""	"4.9e+04"	D	"11.82807116"	"15.2006146"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).6p"	"2[1/2]"	"1"	3	3		"T1086n"	""	
Ar	2	"367.82690"	"0.00007"	"367.826948"	"0.000005"	"17"	"2.5e+07"	D	"19.222902151"	"22.592663597"	"3s2.3p4.(3P).4p"	"4P*"	"5/2"	"3s2.3p4.(3P).5s"	"4P"	"3/2"	6	4		"T1240"	"L11520"	
Ar	2	"368.00607"	"0.00004"	"368.006050"	"0.000007"	"20"	"1.2e+08"	D	"21.42648951"	"24.79461100"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	"3s2.3p4.(1D).4d"	"2D"	"3/2"	2	4		"T1240"	"L11520"	
Ar	2	"368.25439"	"0.00008"	"368.254450"	"0.000007"	"9"	"1.7e+06"	B	"18.06063988"	"21.42648951"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"	4	2		"T926"	"L11520"	
Ar	2	"370.69302"	"0.00003"	"370.692967"	"0.000009"	"7"	"2.e+05"	C	"16.45737782"	"19.801086565"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"1/2"	2	2		"T926"	"L2634"	
Ar	2	"370.99085"	"0.00006"	"370.990842"	"0.000005"	"11"	"4.7e+06"	B	"19.762261075"	"23.103285166"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	"3s2.3p4.(3P).4d"	"4F"	"3/2"	4	4		"T926"	"L11520"	
Ar	2	"371.47332"	"0.00004"	"371.473315"	"0.000006"	"14"	"2.e+05"	D	"16.42557623"	"19.762261075"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	6	4		"T926"	"L11520"	
Ar	2	"371.71721"	"0.00015"	"371.717101"	"0.000006"	"6"	"5.2e+06"	B	"19.680048951"	"23.01454553"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"7/2"	6	8		"T926"	"L11520"	
Ar	2	"371.82061"	"0.00001"	"371.820606"	"0.000006"	"93"	"2.e+08"	D	"21.492402391"	"24.82597075"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	"3s2.3p4.(1D).4d"	"2F"	"5/2"	4	6		"T1240"	"L11520"	
Ar	2	"372.04258"	"0.00011"	"372.042586"	"0.000005"	"12"	"1.7e+07"	D	"19.261084163"	"22.592663597"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P).5s"	"4P"	"3/2"	4	4		"T1240"	"L11520"	
Ar	2	"372.45156"	"0.00005"	"372.451602"	"0.000006"	"14"	"3.4e+07"	D	"21.498049871"	"24.82597075"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	"3s2.3p4.(1D).4d"	"2F"	"5/2"	6	6		"T1240"	"L11520"	
Ar	2	"372.93082"	"0.00001"	"372.930810"	"0.000006"	"234"	"4.80e+07"	B	"16.64385439"	"19.96749907"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	6	4		"T926"	"L11520"	
