,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
69608,567.439,2.1843939999999997,250600.0,76.0,Os,I,2.269084,0.0,4.453457,1.0,CB',1.0,3.0
69671,568.0891,2.181895,28840000.0,76.0,Os,I,4.315124,4.0,6.496996,3.0,CB',1.0,7.0
69927,570.9363,2.171014,12780000.0,76.0,Os,I,4.700088,4.0,6.87108,4.0,CB',1.0,9.0
70061,572.1931,2.166245,49490.0,76.0,Os,I,0.6377649999999999,5.0,2.803988,4.0,CB',1.0,9.0
70195,573.7895,2.160218,140400.0,76.0,Os,I,2.190471,1.0,4.350667,2.0,CB',1.0,5.0
70218,573.972,2.1595310000000003,957200.0,76.0,Os,I,3.173244,3.0,5.332754,3.0,CB',1.0,7.0
70491,576.5048,2.150044,43370.0,76.0,Os,I,1.367618,4.0,3.51764,3.0,CB',1.0,7.0
70646,578.0799,2.144186,924000.0,76.0,Os,I,1.908211,3.0,4.052375,4.0,KZB,1.0,9.0
70840,580.0582,2.136873,337300.0,76.0,Os,I,1.887358,2.0,4.02421,2.0,CB',1.0,5.0
71222,584.2492,2.1215450000000002,526900.0,76.0,Os,I,2.797536,1.0,4.919059,2.0,CB',1.0,5.0
71363,585.7747,2.1160200000000002,976000.0,76.0,Os,I,1.908211,3.0,4.02421,2.0,CB',1.0,5.0
71386,586.0655,2.11497,125600.0,76.0,Os,I,1.614283,1.0,3.729231,2.0,CB',1.0,5.0
71753,590.388,2.099485,189400.0,76.0,Os,I,2.466426,4.0,4.5658900000000004,4.0,CB',1.0,9.0
71779,590.6828,2.098437,154800.0,76.0,Os,I,2.466426,4.0,4.564843,5.0,CB',1.0,11.0
71793,590.8954,2.097682,1736000.0,76.0,Os,I,3.754235,5.0,5.851897,5.0,CB',1.0,11.0
72337,598.1359,2.07229,106000.0,76.0,Os,I,2.343542,3.0,4.415811,3.0,CB',1.0,7.0
72355,598.3249,2.0716360000000003,903200.0,76.0,Os,I,3.174188,4.0,5.245801999999999,4.0,CB',1.0,9.0
72470,599.6003,2.067229,46120000.0,76.0,Os,I,4.260758,5.0,6.327966,4.0,CB',1.0,9.0
72643,601.5779,2.060433,844000.0,76.0,Os,I,2.64128,2.0,4.701693,2.0,CB',1.0,5.0
73617,615.7953,2.0128630000000003,7957000.0,76.0,Os,I,4.315124,4.0,6.327966,4.0,CB',1.0,9.0
74034,622.7708,1.990317,15880000.0,76.0,Os,I,4.052375,4.0,6.0426720000000005,4.0,CB',1.0,9.0
74296,626.9557,1.977032,48340000.0,76.0,Os,I,5.332754,3.0,7.309766000000001,3.0,CB',1.0,7.0
74337,627.4952,1.9753319999999999,12510000.0,76.0,Os,I,4.995378,6.0,6.970689999999999,5.0,CB',1.0,11.0
74398,628.6826,1.971602,112900.0,76.0,Os,I,2.343542,3.0,4.315124,4.0,CB',1.0,9.0
75059,639.8858,1.937083,468000.0,76.0,Os,I,3.174188,4.0,5.111251,5.0,CB',1.0,11.0
75088,640.3165,1.9357799999999998,10890000.0,76.0,Os,I,4.106912,3.0,6.0426720000000005,4.0,CB',1.0,9.0
75386,644.8108,1.922288,12910000.0,76.0,Os,I,5.111251,5.0,7.033519,4.0,CB',1.0,9.0
