element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Co	3	"203.7813"	"0.0005"	"203.7817"	"0.0003"	"54"	"9.e+06"	D+	"11.271886"	"17.354098"	"3d6.(1S2).4s"	"a 2S"	"1/2"	"3d6.(3D).4p"	"w 4D*"	"3/2"	2	4		"u37"	"L19543c140"	
Co	2	"203.867320"	"0.000017"	"203.867321"	"0.000017"	"5500"	"2.3e+07"	D	"1.66192399"	"7.74158302"	"3d8"	"a 3P"	"1"	"3d7.(4P).4p"	"z 3S*"	"1"	3	3		"T6999"	"L9429c118"	
Co	3	"203.91587"	"0.00005"	"203.91588"	"0.00005"	"1800"	"1.21e+08"	C	"9.7247776"	"15.8029890"	"3d6.(3P2).4s"	"b 2P"	"1/2"	"3d6.(3P2).4p"	"z 2D*"	"3/2"	2	4		"u37"	"L19543c139"	
Co	3	"204.0180"	"0.0004"	"204.0176"	"0.0006"	"320"	"2.3e+08"	C	"13.2001513"	"19.275334"	"3d6.(3F1).4s"	"c 4F"	"3/2"	"3d6.(3P1).4p"	"v 4D*"	"1/2"	4	2		"u37"	"L19543c139,c153"	
Co	3	"204.02355"	"0.00024"	"204.02359"	"0.00008"	"320"	"4.5e+07"	D+	"9.8476387"	"15.9226418"	"3d6.(3F2).4s"	"b 2F"	"5/2"	"3d6.(3P2).4p"	"y 4D*"	"3/2"	6	4		"u37"	"L19543c139"	
Co	2	"204.11209"	"0.00013"	"204.111915"	"0.000013"	"210"	"7.e+06"	D	"8.10960371"	"14.1819783"	"3d7.(2P).4p"	"z 3P*"	"2"	"3d7.(2D2).4d"	"1F"	"3"	5	7		"T6999"	"L9429c118"	
Co	3	"204.1556"	"0.0005"	"204.15398"	"0.00006"	"43bl(Co III)"	"1.2e+06"	D+	"10.2809987"	"16.3521224"	"3d6.(3G).4s"	"b 2G"	"7/2"	"3d6.(3G).4p"	"x 4G*"	"9/2"	8	10		"u37"	"L19543c140,c153"	
Co	3	"204.1680"	"0.0005"	"204.16862"	"0.00005"	"52bl(Co III)"	"3.1e+06"	D+	"10.2809987"	"16.3516870"	"3d6.(3G).4s"	"b 2G"	"7/2"	"3d6.(3G).4p"	"x 4G*"	"5/2"	8	6		"u37"	"L19543c140,c153"	
Co	2	"204.19674"	"0.00004"	"204.196691"	"0.000021"	"1100"	"3.8e+07"	D	"8.18514505"	"14.2549989"	"3d7.(2G).4p"	"z 1F*"	"3"	"3d7.(2D2).4d"	"1G"	"4"	7	9		"T6999"	"L9429c118"	
Co	3	"204.3047"	"0.0005"	"204.30547"	"0.00021"	"140"	"1.6e+07"	D+	"11.371391"	"17.438013"	"3d6.(1D2).4s"	"d 2D"	"5/2"	"3d6.(3D).4p"	"w 4D*"	"7/2"	6	8		"u37"	"L19543c140"	
Co	3	"204.36594"	"0.00023"	"204.36530"	"0.00005"	"110"	"5.5e+06"	D+	"10.2119090"	"16.2767557"	"3d6.(3G).4s"	"b 2G"	"9/2"	"3d6.(3F2).4p"	"y 2G*"	"7/2"	10	8		"u37"	"L19543c139,c153"	
Co	3	"204.3941"	"0.0005"	"204.39554"	"0.00008"	"50bl(Co II)"	"1.1e+06"	D	"9.6054941"	"15.6694437"	"3d6.(3G).4s"	"a 4G"	"5/2"	"3d6.(3P2).4p"	"y 4P*"	"3/2"	6	4		"u37"	"L19543c140,c153"	
Co	3	"204.61481"	"0.00015"	"204.61493"	"0.00004"	"570"	"2.1e+07"	D+	"9.5944297"	"15.6518783"	"3d6.(3G).4s"	"a 4G"	"7/2"	"3d6.(3H).4p"	"z 4H*"	"9/2"	8	10		"u37"	"L19543c139"	
Co	2	"204.656119"	"0.000019"	"204.656103"	"0.000025"	"2900"	"8.e+06"	D	"1.6853529"	"7.74158302"	"3d8"	"a 3P"	"0"	"3d7.(4P).4p"	"z 3S*"	"1"	1	3		"T6999"	"L9429c118"	
Co	2	"204.66958"	"0.00007"	"204.66959"	"0.00004"	"460"	"7.e+07"	D	"8.10960371"	"14.1654348"	"3d7.(2P).4p"	"z 3P*"	"2"	"3d7.(2D2).4d"	"3S"	"1"	5	3		"T6999"	"L9429c118"	
Co	3	"204.73502"	"0.00005"	"204.73505"	"0.00003"	"1400"	"2.8e+07"	D+	"9.5979831"	"15.6518783"	"3d6.(3H).4s"	"b 2H"	"11/2"	"3d6.(3H).4p"	"z 4H*"	"9/2"	12	10		"u37"	"L19543c139"	
Co	2	"204.74625"	"0.00002"	"204.74620"	"0.00003"	"2500"	"4.6e+08"	C+	"6.94441385"	"12.9979794"	"3d7.(4P).4p"	"z 5S*"	"2"	"3d7.(4P).4d"	"5P"	"3"	5	7		"T6999"	"L9429c118"	
Co	3	"204.77563"	"0.00012"	"204.7760"	"0.0005"	"82"	"2.3e+07"	D+	"10.3868328"	"16.439516"	"3d6.(3D).4s"	"b 4D"	"3/2"	"3d6.(3G).4p"	"x 4F*"	"3/2"	4	4		"u37"	"L19543c139,c153"	
Co	3	"204.8423"	"0.0005"	"204.8427"	"0.0004"	"190"	"4.1e+07"	D+	"10.388802"	"16.439516"	"3d6.(3D).4s"	"b 4D"	"1/2"	"3d6.(3G).4p"	"x 4F*"	"3/2"	2	4		"u37"	"L19543c140"	
Co	2	"204.89299"	"0.00004"	"204.89298"	"0.00003"	"710"	"1.3e+07"	D	"7.98475087"	"14.0339805"	"3d7.(2G).4p"	"z 1G*"	"4"	""	"113191"	"3"	9	7		"T6999"	"L9429c118"	
Co	2	"204.91731"	"0.00004"	"204.917338"	"0.000013"	"880"	"4.8e+06"	C	"0.19802719"	"6.24653767"	"3d8"	"a 3F"	"2"	"3d7.(4F).4p"	"z 3F*"	"3"	5	7		"T6135"	"L9429c118"	
Co	3	"204.9300"	"0.0010"	"204.93187"	"0.00021"	"210"	"2.4e+07"	D+	"11.383654"	"17.431736"	"3d6.(1D2).4s"	"d 2D"	"3/2"	"3d6.(3D).4p"	"y 2P*"	"1/2"	4	2		"u37"	"L6156"	
Co	3	"205.0314"	"0.0005"	"205.03249"	"0.00003"	"110"	"7.e+05"	D	"9.4873214"	"15.5324354"	"3d6.(3G).4s"	"a 4G"	"11/2"	"3d6.(3H).4p"	"z 4I*"	"13/2"	12	14		"u37"	"L19543c140"	
Co	2	"205.0728"	"0.0009"	"205.073601"	"0.000021"	"1100"	"2.2e+05"	E	"0.11782516"	"6.16172739"	"3d8"	"a 3F"	"3"	"3d7.(4F).4p"	"z 3F*"	"4"	7	9		"T6999"	"L4687c119"	
Co	3	"205.13453"	"0.00020"	"205.1363"	"0.0008"	"460bl(Co II)"	"4.9e+06"	D+	"13.900045"	"19.9421010"	"3d6.(3F1).4s"	"d 2F"	"7/2"	"3d6.(3F1).4p"	"w 4G*"	"9/2"	8	10		"u37"	"L19543c139,c153"	
Co	2	"205.13461"	"0.00020"	"205.134627"	"0.000013"	"370"	"1.1e+07"	D	"3.02663766"	"9.0687421"	"3d7.(4P).4s"	"b 3P"	"0"	"3d7.(2D2).4p"	"x 3P*"	"1"	1	3		"T6999"	"L9429c118"	
Co	3	"205.2091"	"0.0004"	"205.20958"	"0.00010"	"280"	"3.3e+07"	D+	"10.3868328"	"16.4267306"	"3d6.(3D).4s"	"b 4D"	"3/2"	"3d6.(3G).4p"	"x 4F*"	"5/2"	4	6		"u37"	"L19543c139"	
